name,type,novel,bases,community,degree,betweenness,planet
Предсказания,onym,Час Быка,1,327,0.004127358490566038,5.217899482384372e-06,Нейтр/Космос
Будущего,onym,Час Быка,1,327,0.004127358490566038,5.217899482384372e-06,Нейтр/Космос
Приз,onym,Туманность Андромеды,1,328,0.0,0.0,Нейтр/Космос
Застежка,onym,Туманность Андромеды,1,329,0.0,0.0,Нейтр/Космос
Аудитория,onym,Час Быка,1,548,0.0023584905660377358,3.4785996549229142e-06,Нейтр/Космос
Необходимость,onym,Туманность Андромеды,1,548,0.0005896226415094339,0.0,Нейтр/Космос
Капля,onym,Туманность Андромеды,1,330,0.0005896226415094339,0.0,Нейтр/Космос
Воспитание,onym,Туманность Андромеды,1,330,0.0005896226415094339,0.0,Нейтр/Космос
Выбор,onym,Туманность Андромеды,1,331,0.0,0.0,Нейтр/Космос
Горе,onym,Туманность Андромеды,1,332,0.0,0.0,Нейтр/Космос
Метрон,onym,Туманность Андромеды,1,333,0.0,0.0,Нейтр/Космос
Действительность,onym,Туманность Андромеды,1,334,0.0005896226415094339,0.0,Нейтр/Космос
Мечты,onym,Туманность Андромеды,1,334,0.0005896226415094339,0.0,Нейтр/Космос
Установка,onym,Туманность Андромеды,1,335,0.0005896226415094339,0.0,Нейтр/Космос
Высота,onym,Туманность Андромеды,1,335,0.0005896226415094339,0.0,Нейтр/Космос
Поля,onym,Туманность Андромеды,1,336,0.0,0.0,Нейтр/Космос
Долину,onym,Туманность Андромеды,1,337,0.0005896226415094339,0.0,Нейтр/Космос
Сооружение,onym,Туманность Андромеды,1,337,0.0011792452830188679,6.957199309845829e-07,Нейтр/Космос
Добровольцы,onym,Туманность Андромеды,1,337,0.0005896226415094339,0.0,Нейтр/Космос
Ддиза,onym,Туманность Андромеды,1,338,0.0,0.0,Нейтр/Космос
Процесс,onym,Час Быка,1,339,0.0,0.0,Нейтр/Космос
Тарантул,onym,Туманность Андромеды,1,340,0.0005896226415094339,0.0,Нейтр/Космос
Ориона,onym,Туманность Андромеды,1,340,0.0011792452830188679,6.957199309845829e-07,Нейтр/Космос
Рыбы,onym,Туманность Андромеды,1,340,0.0005896226415094339,0.0,Нейтр/Космос
Водолее,onym,Туманность Андромеды,1,341,0.0005896226415094339,0.0,Нейтр/Космос
Лире,onym,Туманность Андромеды,1,341,0.0005896226415094339,0.0,Нейтр/Космос
Кивок,onym,Туманность Андромеды,1,342,0.0005896226415094339,0.0,Нейтр/Космос
Дрожь,onym,Туманность Андромеды,1,342,0.0005896226415094339,0.0,Нейтр/Космос
Бете,onym,Туманность Андромеды,1,343,0.0005896226415094339,0.0,Нейтр/Космос
Лоне,onym,Туманность Андромеды,1,343,0.0005896226415094339,0.0,Нейтр/Космос
Лабрадоре,onym,Туманность Андромеды,1,344,0.0,0.0,Нейтр/Космос
Индикаторы,onym,Туманность Андромеды,1,345,0.0005896226415094339,0.0,Нейтр/Космос
Сигналы,onym,Туманность Андромеды,1,345,0.0005896226415094339,0.0,Нейтр/Космос
Звуки,onym,Туманность Андромеды,1,346,0.0,0.0,Нейтр/Космос
Завеса,onym,Туманность Андромеды,1,347,0.0,0.0,Нейтр/Космос
Грудь,onym,Туманность Андромеды,1,348,0.0005896226415094339,0.0,Нейтр/Космос
Оффа,onym,Туманность Андромеды,1,348,0.0005896226415094339,0.0,Нейтр/Космос
Мгновение,onym,Туманность Андромеды,1,349,0.0,0.0,Нейтр/Космос
Здание,onym,Туманность Андромеды,1,350,0.0011792452830188679,0.0,Нейтр/Космос
Борозда,onym,Туманность Андромеды,1,350,0.001768867924528302,3.4785996549229144e-07,Нейтр/Космос
Базальт,onym,Туманность Андромеды,1,350,0.001768867924528302,3.4785996549229144e-07,Нейтр/Космос
Ручей,onym,Туманность Андромеды,1,350,0.0011792452830188679,0.0,Нейтр/Космос
Камень,onym,Туманность Андромеды,1,351,0.0,0.0,Нейтр/Космос
Живот,onym,Туманность Андромеды,1,352,0.0005896226415094339,0.0,Нейтр/Космос
Ноги,onym,Час Быка,1,352,0.0005896226415094339,0.0,Нейтр/Космос
Тиратрон,onym,Туманность Андромеды,1,353,0.0005896226415094339,0.0,Нейтр/Космос
Машины,onym,Туманность Андромеды,1,353,0.0005896226415094339,0.0,Нейтр/Космос
Дежурный,onym,Туманность Андромеды,1,564,0.001768867924528302,0.0,Нейтр/Космос
Ответ,onym,Туманность Андромеды,1,564,0.001768867924528302,0.0,Нейтр/Космос
Доме,onym,Час Быка,1,564,0.003537735849056604,1.1827238826737909e-05,Нейтр/Космос
Вызывайте,onym,Туманность Андромеды,1,564,0.0023584905660377358,6.957199309845829e-07,Нейтр/Космос
Дело,onym,Туманность Андромеды,1,564,0.0011792452830188679,0.0,Нейтр/Космос
Бозу,onym,Час Быка,1,44,0.004127358490566038,0.0009322647075193411,Нейтр/Космос
Нут,onym,Туманность Андромеды,1,44,0.0011792452830188679,0.0,Нейтр/Космос
Нута,onym,Туманность Андромеды,1,44,0.001768867924528302,0.0004689152334836089,Нейтр/Космос
Вопрос,onym,Час Быка,1,44,0.0011792452830188679,0.00023515333667278903,Нейтр/Космос
Доказательств,onym,Туманность Андромеды,1,354,0.0,0.0,Нейтр/Космос
Председатель,onym,Час Быка,1,546,0.025353773584905658,0.0006160310409860388,Нейтр/Космос
Центром,onym,Туманность Андромеды,1,355,0.0,0.0,Нейтр/Космос
Дней,onym,Туманность Андромеды,1,356,0.0,0.0,Нейтр/Космос
Знание,onym,Туманность Андромеды,1,357,0.0,0.0,Нейтр/Космос
Хирург,onym,Туманность Андромеды,1,358,0.0,0.0,Нейтр/Космос
Контроль,onym,Туманность Андромеды,1,326,0.0023584905660377358,6.957199309845829e-08,Нейтр/Космос
Чести,onym,Час Быка,1,326,0.005896226415094339,8.448027733384221e-06,Нейтр/Космос
Права,onym,Час Быка,1,326,0.005896226415094339,8.448027733384221e-06,Нейтр/Космос
Контроля,onym,Туманность Андромеды,1,326,0.0029481132075471696,3.2003116825290812e-06,Нейтр/Космос
Контролями,onym,Туманность Андромеды,1,326,0.0029481132075471696,3.2003116825290812e-06,Нейтр/Космос
Сядем,onym,Туманность Андромеды,1,326,0.0011792452830188679,0.0,Нейтр/Космос
Рену,onym,Туманность Андромеды,1,359,0.0005896226415094339,0.0,Нейтр/Космос
Нутом,onym,Туманность Андромеды,1,359,0.0005896226415094339,0.0,Нейтр/Космос
Рыбьи,onym,Туманность Андромеды,1,360,0.0,0.0,Нейтр/Космос
Чтение,onym,Туманность Андромеды,1,361,0.0,0.0,Нейтр/Космос
Дворца,onym,Туманность Андромеды,1,362,0.0,0.0,Нейтр/Космос
Целебеса,onym,Туманность Андромеды,1,363,0.0005896226415094339,0.0,Нейтр/Космос
Атакама,onym,Туманность Андромеды,1,363,0.0005896226415094339,0.0,Нейтр/Космос
Зеландии,onym,Туманность Андромеды,1,364,0.0005896226415094339,0.0,Нейтр/Космос
Усталость,onym,Туманность Андромеды,1,364,0.0005896226415094339,0.0,Нейтр/Космос
Родосе,onym,Туманность Андромеды,1,365,0.001768867924528302,0.0,Нейтр/Космос
Дейр,onym,Туманность Андромеды,1,365,0.001768867924528302,0.0,Нейтр/Космос
Австралию,onym,Туманность Андромеды,1,365,0.001768867924528302,0.0,Нейтр/Космос
Зеландию,onym,Туманность Андромеды,1,365,0.001768867924528302,0.0,Нейтр/Космос
Архипелага,onym,Туманность Андромеды,1,366,0.0005896226415094339,0.0,Нейтр/Космос
Полосы,onym,Туманность Андромеды,1,366,0.0005896226415094339,0.0,Нейтр/Космос
Тавр,onym,Туманность Андромеды,1,367,0.0,0.0,Нейтр/Космос
Зоре,onym,Туманность Андромеды,1,368,0.001768867924528302,0.0,Нейтр/Космос
Нефуд,onym,Туманность Андромеды,1,368,0.001768867924528302,0.0,Нейтр/Космос
Руб,onym,Туманность Андромеды,1,368,0.001768867924528302,0.0,Нейтр/Космос
Хали,onym,Туманность Андромеды,1,368,0.001768867924528302,0.0,Нейтр/Космос
Спиролет,onym,Туманность Андромеды,1,369,0.0,0.0,Нейтр/Космос
Лат,onym,Туманность Андромеды,1,370,0.0,0.0,Нейтр/Космос
Лошадей,onym,Туманность Андромеды,1,371,0.0,0.0,Нейтр/Космос
Остров,onym,Туманность Андромеды,1,372,0.0011792452830188679,0.0,Нейтр/Космос
Глиссер,onym,Туманность Андромеды,1,372,0.0011792452830188679,0.0,Нейтр/Космос
Мостом,onym,Туманность Андромеды,1,372,0.0011792452830188679,0.0,Нейтр/Космос
Рай,onym,Час Быка,1,373,0.0011792452830188679,6.957199309845829e-07,Нейтр/Космос
Матери,onym,Туманность Андромеды,1,373,0.0005896226415094339,0.0,Нейтр/Космос
Страдания,onym,Туманность Андромеды,1,374,0.0,0.0,Нейтр/Космос
Войны,onym,Туманность Андромеды,1,375,0.0,0.0,Нейтр/Космос
Моторист,onym,Туманность Андромеды,1,376,0.0,0.0,Нейтр/Космос
Личность,onym,Туманность Андромеды,1,377,0.0,0.0,Нейтр/Космос
Поворот,onym,Туманность Андромеды,1,378,0.0,0.0,Нейтр/Космос
Рыбак,onym,Туманность Андромеды,1,379,0.0005896226415094339,0.0,Нейтр/Космос
Обитатель,onym,Туманность Андромеды,1,379,0.0005896226415094339,0.0,Нейтр/Космос
Миру,onym,Туманность Андромеды,1,380,0.0,0.0,Нейтр/Космос
Дел,onym,Туманность Андромеды,1,381,0.0,0.0,Нейтр/Космос
Стадо,onym,Туманность Андромеды,1,382,0.0011792452830188679,0.0,Нейтр/Космос
Ночь,onym,Туманность Андромеды,1,382,0.0011792452830188679,0.0,Нейтр/Космос
Тукан,onym,Туманность Андромеды,1,382,0.0011792452830188679,0.0,Нейтр/Космос
Язычки,onym,Туманность Андромеды,1,383,0.0005896226415094339,0.0,Нейтр/Космос
